key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_LUCKHT023_03984_SEQ_00,<hex:024804F201F603><hex:024904F201F703>特殊规则：  职业固定<hex:0249020103><hex:0248020103><hex:02100103>天钢机工房分馆附近的若艾莉想和冒险者一起前往天钢机工房。
1,TEXT_LUCKHT023_03984_SEQ_01,※本任务为<hex:024804F201F603><hex:024904F201F703><hex:0249020103><hex:0248020103> 职业固定任务，<hex:02100103>　需要与接受任务时的职业相同才可继续进行任务。<hex:02100103><hex:02100103>和若艾莉进行了交谈。她们做好出发的准备后就会过去。和天钢机工房附近的内耶马尔谈谈。
2,TEXT_LUCKHT023_03984_SEQ_02,和内耶马尔进行了交谈。内耶马尔苦笑着目送意气风发的罗薇娜离去，再次和内耶马尔谈谈。
3,TEXT_LUCKHT023_03984_SEQ_03,再次和内耶马尔进行了交谈。弗朗塞尔感谢的话语令他们十分高兴。今后也要和天钢机工房的技师们相互切磋、共同勉励。
4,TEXT_LUCKHT023_03984_SEQ_04,
5,TEXT_LUCKHT023_03984_SEQ_05,
6,TEXT_LUCKHT023_03984_SEQ_06,
7,TEXT_LUCKHT023_03984_SEQ_07,
8,TEXT_LUCKHT023_03984_SEQ_08,
9,TEXT_LUCKHT023_03984_SEQ_09,
10,TEXT_LUCKHT023_03984_SEQ_10,
11,TEXT_LUCKHT023_03984_SEQ_11,
12,TEXT_LUCKHT023_03984_SEQ_12,
13,TEXT_LUCKHT023_03984_SEQ_13,
14,TEXT_LUCKHT023_03984_SEQ_14,
15,TEXT_LUCKHT023_03984_SEQ_15,
16,TEXT_LUCKHT023_03984_SEQ_16,
17,TEXT_LUCKHT023_03984_SEQ_17,
18,TEXT_LUCKHT023_03984_SEQ_18,
19,TEXT_LUCKHT023_03984_SEQ_19,
20,TEXT_LUCKHT023_03984_SEQ_20,
21,TEXT_LUCKHT023_03984_SEQ_21,
22,TEXT_LUCKHT023_03984_SEQ_22,
23,TEXT_LUCKHT023_03984_SEQ_23,
24,TEXT_LUCKHT023_03984_TODO_00,在持有或装备改良到最终阶段的天钢工具的状态下<hex:02100103>和天钢机工房附近的内耶马尔对话
25,TEXT_LUCKHT023_03984_TODO_01,在持有或装备改良到最终阶段的天钢工具的状态下<hex:02100103>再次和内耶马尔对话
26,TEXT_LUCKHT023_03984_TODO_02,
27,TEXT_LUCKHT023_03984_TODO_03,
28,TEXT_LUCKHT023_03984_TODO_04,
29,TEXT_LUCKHT023_03984_TODO_05,
30,TEXT_LUCKHT023_03984_TODO_06,
31,TEXT_LUCKHT023_03984_TODO_07,
32,TEXT_LUCKHT023_03984_TODO_08,
33,TEXT_LUCKHT023_03984_TODO_09,
34,TEXT_LUCKHT023_03984_TODO_10,
35,TEXT_LUCKHT023_03984_TODO_11,
36,TEXT_LUCKHT023_03984_TODO_12,
37,TEXT_LUCKHT023_03984_TODO_13,
38,TEXT_LUCKHT023_03984_TODO_14,
39,TEXT_LUCKHT023_03984_TODO_15,
40,TEXT_LUCKHT023_03984_TODO_16,
41,TEXT_LUCKHT023_03984_TODO_17,
42,TEXT_LUCKHT023_03984_TODO_18,
43,TEXT_LUCKHT023_03984_TODO_19,
44,TEXT_LUCKHT023_03984_TODO_20,
45,TEXT_LUCKHT023_03984_TODO_21,
46,TEXT_LUCKHT023_03984_TODO_22,
47,TEXT_LUCKHT023_03984_TODO_23,
48,TEXT_LUCKHT023_03984_SYSTEM_300_000,要想领取并完成任务“梦想成真之后”，<hex:02100103>需要在持有或装备改良到最终阶段的天钢工具的状态下，<hex:02100103>并转换为相对应的职业才行。
49,TEXT_LUCKHT023_03984_JOELLIE_000_000,你要出发去展示完成后的天钢工具吗？<hex:02100103>但是我们这边最近经常有小孩子过来玩……<hex:02100103>必须找人帮忙看管独臂擎天。
50,TEXT_LUCKHT023_03984_EMENY_000_001,工匠<hex:020813E905FF07>小姐<hex:FF07>先生<hex:03>，<hex:02100103>你先去天钢机工房和内耶马尔打声招呼吧！<hex:02100103>我们马上就过去！
51,TEXT_LUCKHT023_03984_JOELLIE_000_002,请在天钢机工房和内耶马尔先生他们一起稍等片刻，<hex:02100103>我们这边准备好了就会过去。
52,TEXT_LUCKHT023_03984_NEILLEMARD_000_005,啊，感谢你过来。<hex:02100103>埃米尼和若艾莉没和你一起过来吗……
53,TEXT_LUCKHT023_03984_NEILLEMARD_000_006,她们一会儿就到啊，好的。<hex:02100103>独臂擎天是在魔大陆捡来的东西，<hex:02100103>尽管我们也做了不少维护调整，但没人看管时还是收起来为好。
54,TEXT_LUCKHT023_03984_NEILLEMARD_000_007,那就等埃米尼和若艾莉来了之后，<hex:02100103>再和德尼斯打声招……
55,TEXT_LUCKHT023_03984_STEPHANIVIEN_000_008,嗨！我听见你们说话的声音，<hex:02100103>过来想确认一下那之后的进展如何。
56,TEXT_LUCKHT023_03984_STEPHANIVIEN_000_009,天钢工具看起来已经被改良到最终阶段了啊！
57,TEXT_LUCKHT023_03984_NEILLEMARD_000_010,让他们也看看完成后的天钢工具吧。
58,TEXT_LUCKHT023_03984_STEPHANIVIEN_000_011,没想到在仓库里积灰的雏形能变成这么出色的完成品，<hex:02100103>性能和设计都太完美了……干得漂亮！
59,TEXT_LUCKHT023_03984_ROWENA_000_012,嗯……真是个不错的商品。<hex:02100103>对那个秃子来说也会成为不错的刺激，<hex:02100103>总算没白帮你们。
60,TEXT_LUCKHT023_03984_ROWENA_000_013,记得这回也要准备好<hex:02100103>复制品的生产、雏形的量产体制还有应对改良的措施。
61,TEXT_LUCKHT023_03984_STEPHANIVIEN_000_014,你可真是不放过任何做生意的机会啊，<hex:02100103>我只想自己摆弄机械……
62,TEXT_LUCKHT023_03984_ROWENA_000_015,我听说艾因哈特家正苦于资金周转不畅，<hex:02100103>你不如趁此机会大捞一笔，替你父亲大人分忧？<hex:02100103>加油吧，小少爷。
63,TEXT_LUCKHT023_03984_ROWENA_000_016,这可是英雄大人认可的商品，<hex:02100103>记得把贩卖渠道安排妥当……呵呵。
64,TEXT_LUCKHT023_03984_STEPHANIVIEN_000_017,哈……总算走了。<hex:02100103>居然提起家里的事……
65,TEXT_LUCKHT023_03984_STEPHANIVIEN_100_017,先不说这个。<hex:02100103>感谢你协助天钢机工房，我想给你这个作为报答。
66,TEXT_LUCKHT023_03984_STEPHANIVIEN_000_018,你们好像打算让德尼斯也看看天钢工具完成品，<hex:02100103>那我回去的时候叫他过来吧，<hex:02100103>订单的事情也必须告诉他一声。
67,TEXT_LUCKHT023_03984_JOELLIE_000_019,请在天钢机工房和内耶马尔先生他们一起稍等片刻，<hex:02100103>我们这边准备好了就会过去。
68,TEXT_LUCKHT023_03984_DENYSE_000_020,听说你们终于完成了天钢工具！<hex:02100103>小安说他有一个好消息和一个坏消息，问我想先听哪个……<hex:02100103>我还以为发生了什么事呢。
