key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_HEAVND105_02246_SEQ_00,伊修加德的阿尔菲诺有些焦躁不安。
1,TEXT_HEAVND105_02246_SEQ_01,阿尔菲诺在担心埃斯蒂尼安的情况。和伊修加德神殿骑士团总部的露琪亚谈谈。
2,TEXT_HEAVND105_02246_SEQ_02,和露琪亚进行了交谈。埃斯蒂尼安还没有恢复意识。因为福尔唐伯爵等人很担心，所以先前往伊修加德的福尔唐伯爵府。
3,TEXT_HEAVND105_02246_SEQ_03,福尔唐伯爵等人对于冒险者成功讨伐邪龙一事表示称赞。不过阿尔菲诺还是很担心埃斯蒂尼安，便再次前往神殿骑士团总部了。在神殿骑士团总部寻找阿尔菲诺，打听他的去向。
4,TEXT_HEAVND105_02246_SEQ_04,没有找到阿尔菲诺。询问过艾默里克之后，得知阿尔菲诺表示至少想要陪在埃斯蒂尼安身边，现正在看护埃斯蒂尼安。
5,TEXT_HEAVND105_02246_SEQ_05,
6,TEXT_HEAVND105_02246_SEQ_06,
7,TEXT_HEAVND105_02246_SEQ_07,
8,TEXT_HEAVND105_02246_SEQ_08,
9,TEXT_HEAVND105_02246_SEQ_09,
10,TEXT_HEAVND105_02246_SEQ_10,
11,TEXT_HEAVND105_02246_SEQ_11,
12,TEXT_HEAVND105_02246_SEQ_12,
13,TEXT_HEAVND105_02246_SEQ_13,
14,TEXT_HEAVND105_02246_SEQ_14,
15,TEXT_HEAVND105_02246_SEQ_15,
16,TEXT_HEAVND105_02246_SEQ_16,
17,TEXT_HEAVND105_02246_SEQ_17,
18,TEXT_HEAVND105_02246_SEQ_18,
19,TEXT_HEAVND105_02246_SEQ_19,
20,TEXT_HEAVND105_02246_SEQ_20,
21,TEXT_HEAVND105_02246_SEQ_21,
22,TEXT_HEAVND105_02246_SEQ_22,
23,TEXT_HEAVND105_02246_SEQ_23,
24,TEXT_HEAVND105_02246_TODO_00,和露琪亚对话
25,TEXT_HEAVND105_02246_TODO_01,前往福尔唐伯爵府
26,TEXT_HEAVND105_02246_TODO_02,在神殿骑士团总部打听阿尔菲诺的去向
27,TEXT_HEAVND105_02246_TODO_03,
28,TEXT_HEAVND105_02246_TODO_04,
29,TEXT_HEAVND105_02246_TODO_05,
30,TEXT_HEAVND105_02246_TODO_06,
31,TEXT_HEAVND105_02246_TODO_07,
32,TEXT_HEAVND105_02246_TODO_08,
33,TEXT_HEAVND105_02246_TODO_09,
34,TEXT_HEAVND105_02246_TODO_10,
35,TEXT_HEAVND105_02246_TODO_11,
36,TEXT_HEAVND105_02246_TODO_12,
37,TEXT_HEAVND105_02246_TODO_13,
38,TEXT_HEAVND105_02246_TODO_14,
39,TEXT_HEAVND105_02246_TODO_15,
40,TEXT_HEAVND105_02246_TODO_16,
41,TEXT_HEAVND105_02246_TODO_17,
42,TEXT_HEAVND105_02246_TODO_18,
43,TEXT_HEAVND105_02246_TODO_19,
44,TEXT_HEAVND105_02246_TODO_20,
45,TEXT_HEAVND105_02246_TODO_21,
46,TEXT_HEAVND105_02246_TODO_22,
47,TEXT_HEAVND105_02246_TODO_23,
48,TEXT_HEAVND105_02246_ALPHINAUD_000_001,<hex:022903EB0203>……<hex:02100103>和邪龙之影的激斗真是辛苦你了，你做得很好。<hex:02100103>虽然能够胜利很让人高兴，不过更重要的是你平安无事。
49,TEXT_HEAVND105_02246_ALPHINAUD_000_002,如果没有你，<hex:02100103>我们是不可能将埃斯蒂尼安阁下身上的龙眼剥下来的。
50,TEXT_HEAVND105_02246_ALPHINAUD_000_003,总之，我还是有些担心埃斯蒂尼安阁下的情况。<hex:02100103>我们一起到神殿骑士团，找露琪亚阁下问一下吧。
51,TEXT_HEAVND105_02246_ALPHINAUD_000_005,我们问一下露琪亚阁下吧。
52,TEXT_HEAVND105_02246_LUCIA_000_010,<hex:022903EB0203>阁下，阿尔菲诺阁下……<hex:02100103>你们不仅完成了使命，将圣龙带来，<hex:02100103>还击退了邪龙之影，真不知道该怎么感谢你们。
53,TEXT_HEAVND105_02246_ALPHINAUD_000_011,我所做的只不过是一些微不足道的事情。<hex:02100103>真正的英雄是击退了邪龙之影的<hex:022903EB0203>，<hex:02100103>还有不向邪龙之影的意志低头的埃斯蒂尼安阁下。
54,TEXT_HEAVND105_02246_ALPHINAUD_000_012,那个……埃斯蒂尼安阁下的情况如何？
55,TEXT_HEAVND105_02246_LUCIA_000_013,……他被送到了神殿骑士团医院，<hex:02100103>现在亚伯院长在亲自为他诊疗。<hex:02100103>目前还没有恢复意识。
56,TEXT_HEAVND105_02246_LUCIA_000_014,毕竟他的身体长期被邪龙之影所占据。<hex:02100103>……我们能做的也只有默默地守护了。<hex:02100103>你们先回福尔唐伯爵府休息一下吧。
57,TEXT_HEAVND105_02246_ALPHINAUD_000_015,……但是！
58,TEXT_HEAVND105_02246_LUCIA_000_016,埃斯蒂尼安阁下有艾默里克大人看护。<hex:02100103>等他恢复意识后会马上联系你们的，放心吧。<hex:02100103>更何况，福尔唐伯爵他们也很担心你们。
59,TEXT_HEAVND105_02246_ALPHINAUD_000_017,……我知道了。
60,TEXT_HEAVND105_02246_ALPHINAUD_000_018,那么，<hex:022903EB0203>……<hex:02100103>这里就交给神殿骑士团吧，我们先回一趟福尔唐伯爵府。
61,TEXT_HEAVND105_02246_LUCIA_000_019,现在就先到福尔唐伯爵府去吧。<hex:02100103>也让福尔唐家的人放下心。
62,TEXT_HEAVND105_02246_EDMONT_000_020,<hex:022903EB0203>阁下……<hex:02100103>您也很担心埃斯蒂尼安阁下的情况吧。<hex:02100103>没事的，不用在意我们。
63,TEXT_HEAVND105_02246_ARTOIREL_000_025,能够击退邪龙之影，的确很让人高兴。<hex:02100103>但是，这次防卫线上我们福尔唐家的骑兵团中也有许多人牺牲了。<hex:02100103>一想到牺牲战士的家属，就不能只是在这里欢呼雀跃拍手叫好了。
64,TEXT_HEAVND105_02246_EMMANELLAIN_000_030,制作对龙弩炮的是艾因哈特家管辖的天钢机工房。<hex:02100103>活用这些来守护了皇都的我莫非又立下大……嗯哼哼哼哼。
65,TEXT_HEAVND105_02246_HONOROIT_000_035,或许埃马内兰少爷身上这无止境的乐观精神是我该好好学习的，嗯。
66,TEXT_HEAVND105_02246_BUTLER02246_000_040,我们永远不会忘记你们为了伊修加德，<hex:02100103>拼上性命战斗的恩情。
67,TEXT_HEAVND105_02246_HOUSEFORTEMPSSTEWARD02246_000_045,能看到你们平安回来，我打心底里感到高兴。<hex:02100103>真的是辛苦你们了……
68,TEXT_HEAVND105_02246_AYMERIC_000_050,啊，是您啊……<hex:02100103>您在找阿尔菲诺阁下？<hex:02100103>他刚刚跟我换班，现在在看护埃斯蒂尼安。
69,TEXT_HEAVND105_02246_AYMERIC_000_051,他说至少想要陪在他身边……<hex:02100103>我也没有理由拒绝……
