key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_LUCKBA241_03271_SEQ_00,彷徨阶梯亭的吉奥图像整个人都泡进了蜂蜜酒一样。
1,TEXT_LUCKBA241_03271_SEQ_01,似乎已经查明了拉蜜图妹妹的下落。前往珂露西亚岛的图姆拉村，和吉奥图谈谈。
2,TEXT_LUCKBA241_03271_SEQ_02,吉奥图似乎对冒险者抵达村子的事感到很佩服。进入图姆拉村的深处，和吉奥图谈谈。
3,TEXT_LUCKBA241_03271_SEQ_03,被吉奥图打倒的食罪灵令冒险者再次看到了过去。拉蜜图似乎是为了救治得了石化病的人才被一族驱逐，头盔也是在那个时候摘掉的。听到这番话的吉奥图受到了巨大的冲击。追上从坑道来到图姆拉村的吉奥图。
4,TEXT_LUCKBA241_03271_SEQ_04,吉奥图说需要一点时间来消化过去的真相。在此期间做些修行之类的事，让吉奥图静静。<hex:02100103><hex:02100103>※任意治疗职业的等级达到80级以上时，可以从图姆拉村的吉奥图那里领取下一个治疗职能任务。
5,TEXT_LUCKBA241_03271_SEQ_05,
6,TEXT_LUCKBA241_03271_SEQ_06,
7,TEXT_LUCKBA241_03271_SEQ_07,
8,TEXT_LUCKBA241_03271_SEQ_08,
9,TEXT_LUCKBA241_03271_SEQ_09,
10,TEXT_LUCKBA241_03271_SEQ_10,
11,TEXT_LUCKBA241_03271_SEQ_11,
12,TEXT_LUCKBA241_03271_SEQ_12,
13,TEXT_LUCKBA241_03271_SEQ_13,
14,TEXT_LUCKBA241_03271_SEQ_14,
15,TEXT_LUCKBA241_03271_SEQ_15,
16,TEXT_LUCKBA241_03271_SEQ_16,
17,TEXT_LUCKBA241_03271_SEQ_17,
18,TEXT_LUCKBA241_03271_SEQ_18,
19,TEXT_LUCKBA241_03271_SEQ_19,
20,TEXT_LUCKBA241_03271_SEQ_20,
21,TEXT_LUCKBA241_03271_SEQ_21,
22,TEXT_LUCKBA241_03271_SEQ_22,
23,TEXT_LUCKBA241_03271_SEQ_23,
24,TEXT_LUCKBA241_03271_TODO_00,在图姆拉村和吉奥图汇合
25,TEXT_LUCKBA241_03271_TODO_01,和吉奥图对话
26,TEXT_LUCKBA241_03271_TODO_02,再次和吉奥图对话
27,TEXT_LUCKBA241_03271_TODO_03,
28,TEXT_LUCKBA241_03271_TODO_04,
29,TEXT_LUCKBA241_03271_TODO_05,
30,TEXT_LUCKBA241_03271_TODO_06,
31,TEXT_LUCKBA241_03271_TODO_07,
32,TEXT_LUCKBA241_03271_TODO_08,
33,TEXT_LUCKBA241_03271_TODO_09,
34,TEXT_LUCKBA241_03271_TODO_10,
35,TEXT_LUCKBA241_03271_TODO_11,
36,TEXT_LUCKBA241_03271_TODO_12,
37,TEXT_LUCKBA241_03271_TODO_13,
38,TEXT_LUCKBA241_03271_TODO_14,
39,TEXT_LUCKBA241_03271_TODO_15,
40,TEXT_LUCKBA241_03271_TODO_16,
41,TEXT_LUCKBA241_03271_TODO_17,
42,TEXT_LUCKBA241_03271_TODO_18,
43,TEXT_LUCKBA241_03271_TODO_19,
44,TEXT_LUCKBA241_03271_TODO_20,
45,TEXT_LUCKBA241_03271_TODO_21,
46,TEXT_LUCKBA241_03271_TODO_22,
47,TEXT_LUCKBA241_03271_TODO_23,
48,TEXT_LUCKBA241_03271_SYSTEM_100_001,若要领取或继续推进本任务，<hex:02100103>需完成“暗影之逆焰主线任务”中的“高处所见之景”。
49,TEXT_LUCKBA241_03271_GIOTT_000_001,咕咚、咕咚、咕咚……哈……
50,TEXT_LUCKBA241_03271_GIOTT_000_002,啊，这不是我的搭档嘛……别给我蜂蜜酒了，我不喝了。<hex:02100103>不对，不该跟你说，应该找塞埃拉……嗝。
51,TEXT_LUCKBA241_03271_GIOTT_000_003,你好像想说，你已经无奈到不想说什么了是吧？<hex:02100103>那你到底是想说还是不想说啊？
52,TEXT_LUCKBA241_03271_GIOTT_000_004,不好、不好……<hex:02100103>最近一直在调查资料，有点用脑过度，<hex:02100103>差点就要变成只会问无解问题的死脑筋哲学家了。
53,TEXT_LUCKBA241_03271_GIOTT_000_005,听着，我想说的是，<hex:02100103>虽然我没查到古代大再生魔法相关的知识，<hex:02100103>但我查到了拉蜜图妹妹的下落。
54,TEXT_LUCKBA241_03271_GIOTT_000_006,现在我正式向搭档发出邀请，<hex:02100103>邀请你到我的家乡——珂露西亚岛的图姆拉村做客！
55,TEXT_LUCKBA241_03271_GIOTT_000_050,糟了……我忘告诉<hex:022903EB0203><hex:02100103>怎么到我的家乡来了……<hex:02100103>可是秘密坑道又不是人人都能走的，这可怎么办。
56,TEXT_LUCKBA241_03271_GIOTT_000_051,嗯？<hex:02100103>这不是<hex:022903EB0203>吗？！<hex:02100103>你怎么到这里来的？
57,TEXT_LUCKBA241_03271_GIOTT_000_052,哦，原来开启那个大升降机的人就是你们啊！
58,TEXT_LUCKBA241_03271_GIOTT_000_053,哎呀呀，不愧是我的搭档！<hex:02100103>有两下子嘛，我对你刮目相看了！
59,TEXT_LUCKBA241_03271_GIOTT_000_054,……咳。<hex:02100103>总之，目的地就快到了。<hex:02100103>我这回会好好带路的，你要跟紧！
60,TEXT_LUCKBA241_03271_GIOTT_000_100,呼、呼、呼……<hex:02100103>我一打开之前封锁住的废弃坑道的门，<hex:02100103>这家伙就从里面冲出来了！
61,TEXT_LUCKBA241_03271_GIOTT_000_101,不过，身为一族最强的我怎么可能被区区偷袭打败！<hex:02100103>我对准它的脸就是一记全力的矮人拳！
62,TEXT_LUCKBA241_03271_Q1_000_000,如何作答？
63,TEXT_LUCKBA241_03271_A1_000_001,矮人拳是什么？
64,TEXT_LUCKBA241_03271_A1_000_002,这里是哪？
65,TEXT_LUCKBA241_03271_GIOTT_000_103,抱歉，这是只能跟族人讲的秘密。<hex:02100103>就算咱俩关系再好，我也得守规矩。<hex:02100103>不说这个了，我跟你说说这里面的坑道吧。
66,TEXT_LUCKBA241_03271_GIOTT_000_104,唔，这就是我把你带到我家乡来的原因。<hex:02100103>虽然严格来说你并不是由我带来的，<hex:02100103>不过反正我已经在精神上邀请过你了，也不算有问题吧。
67,TEXT_LUCKBA241_03271_GIOTT_000_105,这条坑道在光之泛滥之前，<hex:02100103>是用来隔离身患某种病症的人的。
68,TEXT_LUCKBA241_03271_GIOTT_000_106,那个病叫“石化病”……<hex:02100103>感染之后，皮肤会渐渐变异成岩石，<hex:02100103>短到几个月，长到几年，就会完全石化。
69,TEXT_LUCKBA241_03271_GIOTT_000_107,因为病因不明，所以也找不到治疗办法。<hex:02100103>为了防止感染扩大，大家就采取了一种残忍的做法——<hex:02100103>将患者关进这个名为污秽坑道的废弃坑道。
70,TEXT_LUCKBA241_03271_DWARVENCHIEF_000_108,拉蜜图！<hex:02100103>我已经警告过你，不许进污秽坑道！
