key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_1,哎呀，欢迎你的到来。<hex:02100103>秘术在梅尔凡海关的业务环节里可是不可或缺的一部分，<hex:02100103>如果你有什么不懂的可以尽管来问我。
1,TEXT_REGSEAACNGUILD_00089_Q1_000_1,想了解什么？
2,TEXT_REGSEAACNGUILD_00089_A1_000_1,你是做什么的？
3,TEXT_REGSEAACNGUILD_00089_A1_000_2,什么是“秘术”？
4,TEXT_REGSEAACNGUILD_00089_A1_000_3,取消
5,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_2,我叫图比尔盖姆，<hex:02100103>现在代替为钻研秘术而销声匿迹的行会会长管理行会内的事务。
6,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_3,我们行会会长会定期寄来有关秘术的研究报告。<hex:02100103>那些报告的内容十分惊人，所以对会长也生不起气来。
7,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_5,秘术起源于南洋群岛，<hex:02100103>是以算术学为基础发展起来的魔法体系。
8,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_6,用算术这种理论性的手段解释代表生命奥秘的魔法，<hex:02100103>这也是秘术诞生的开始。
9,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_7,秘术的特征之一，就是使用将魔法阵升华后的“魔纹”。<hex:02100103>因为最初将演算出的魔纹称作“秘纹”，<hex:02100103>所以这种魔法体系就被称为是“秘术”了。
10,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_8,而且，在解释生命奥秘的过程中，<hex:02100103>孕育出了魔法生命体“宝石兽”……<hex:02100103>这就是最具逻辑性的魔法体系——秘术。
11,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_010,呀，你来啦。<hex:02100103>现在秘术修炼得还顺利吗？
12,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_020,呀，你来啦。<hex:02100103>看来你作为一名召唤师，也进步不少了啊。<hex:02100103>你那颗无止境的上进心，是行会会员们的榜样。
13,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_030,呀，你来啦。<hex:02100103>看来你作为一名学者，也进步不少了啊。<hex:02100103>你那颗无止境的上进心，是行会会员们的榜样。
14,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_040,呀，你来啦。<hex:02100103>不论是作为召唤师还是学者，你都取得了很大的进步。<hex:02100103>你现在是所有行会会员奋斗的目标。
15,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_050,看来你现在的境况有些窘迫啊？<hex:02100103>虽然我很担心，但是也很期待看你如何打破眼前的僵局。
16,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_051,看来你已经成功化解了这次灾难。<hex:02100103>现在应该深刻体会到根据情况制定战术是多么重要的事情了吧？
17,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_060,难题终于解决了啊。<hex:02100103>是你找到了拯救这个星球的最佳方法啊。<hex:02100103>真是太厉害了。
18,TEXT_REGSEAACNGUILD_00089_Q2_000_1,想了解什么？
19,TEXT_REGSEAACNGUILD_00089_A2_000_1,最近怎么样？
20,TEXT_REGSEAACNGUILD_00089_A2_000_2,什么是“秘术”？
21,TEXT_REGSEAACNGUILD_00089_A2_000_3,取消
22,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_100,克·莉霞去旅行之后……<hex:02100103>我就忙得不可开交，不仅行会的工作量增大，<hex:02100103>对梅尔凡海关的实际业务协助也增多了。
23,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_101,行会会长还是和原来一样。<hex:02100103>虽然他会发来一些秘术的研究报告，<hex:02100103>但却完全不清楚他的近况。
24,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_102,不知克·莉霞现在过得怎么样……<hex:02100103>没有消息，或许就是最好的消息吧。
25,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_105,说起来前几天克·莉霞寄来了信。<hex:02100103>说她已经顺利再次见到了行长，<hex:02100103>目前正在新天地努力修行。
26,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_106,她也很挂念<hex:022903EB0203>。<hex:02100103>说自己为了创造出期望的现实要努力训练……<hex:02100103>问你有没有创造出你期望的现实……
27,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_107,如果传授给你的秘术在你那漫长的旅途当中<hex:02100103>能够有所帮助的话那就再好不过了。<hex:02100103>好了，向着下一个新命题去寻求答案吧。
28,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_110,即使穷尽了秘术，也不要忘记自己的初志，<hex:02100103>回顾基础知识也是很重要的。
29,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_111,秘术起源于南洋群岛，<hex:02100103>是以算术学为基础发展起来的魔法体系。
30,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_112,用算术这种理论性的手段解释代表生命奥秘的魔法，<hex:02100103>这也是秘术诞生的开始。
31,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_113,秘术的特征之一，就是使用将魔法阵升华后的“魔纹”。<hex:02100103>因为最初将演算出的魔纹称作“秘纹”，<hex:02100103>所以这种魔法体系就被称为是“秘术”了。
32,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_114,而且，在解释生命奥秘的过程中，<hex:02100103>孕育出了魔法生命体“宝石兽”……<hex:02100103>这就是最具逻辑性的魔法体系——秘术。
33,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_120,不仅是秘术，即使穷尽了召唤术，<hex:02100103>也不要忘记自己的初志，<hex:02100103>回顾基础知识也是很重要的。
34,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_121,秘术起源于南洋群岛，<hex:02100103>是以算术学为基础发展起来的魔法体系。
35,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_122,用算术这种理论性的手段解释代表生命奥秘的魔法，<hex:02100103>这也是秘术诞生的开始。
36,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_123,秘术的特征之一，就是使用将魔法阵升华后的“魔纹”。<hex:02100103>因为最初将演算出的魔纹称作“秘纹”，<hex:02100103>所以这种魔法体系就被称为是“秘术”了。
37,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_124,而且，在解释生命奥秘的过程中，<hex:02100103>孕育出了魔法生命体“宝石兽”……<hex:02100103>这就是最具逻辑性的魔法体系——秘术。
38,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_130,不仅是秘术，即使穷尽了军事学，<hex:02100103>也不要忘记自己的初志，<hex:02100103>回顾基础知识也是很重要的。
39,TEXT_REGSEAACNGUILD_00089_THUBYRGEIM_000_131,秘术起源于南洋群岛，<hex:02100103>是以算术学为基础发展起来的魔法体系。
