key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CLSEXC200_00317_SEQ_00,斧术师行会的威尔恩兹恩有紧急情况要告诉冒险者。
1,TEXT_CLSEXC200_00317_SEQ_01,西盖尔德下落不明。先去和俾斯麦餐厅的索尔克维布商谈一下。
2,TEXT_CLSEXC200_00317_SEQ_02,索尔克维布建议冒险者先去了解一下事情的详细情况。前往拉诺西亚低地的赤血雄鸡农场，和西盖尔德的祖父内达尔德谈谈。
3,TEXT_CLSEXC200_00317_SEQ_03,从内达尔德那里得知，西拉诺西亚地区有魔物出现，西盖尔德应该就是去了那边。和索尔克维布进行商谈。
4,TEXT_CLSEXC200_00317_SEQ_04,和西拉诺西亚小麦酒港的警备兵法尔修缇姆谈谈。
5,TEXT_CLSEXC200_00317_SEQ_05,法尔修缇姆说少年好像丢下了一些东西，大概能成为线索。在小麦酒港周边寻找少年留下的线索。
6,TEXT_CLSEXC200_00317_SEQ_06,寻找线索的途中不断地有魔物出现，少年却不见踪影。索尔克维布也正在小麦酒港附近单独寻找线索，和她谈谈。
7,TEXT_CLSEXC200_00317_SEQ_07,库加塔的手下们被冒险者不断地打倒，它们形成的包围圈薄弱了很多。威尔恩兹恩把握住这个机会，救出了西盖尔德。向拉诺西亚低地赤血雄鸡农场的内达尔德报告这一连串事件的概况。
8,TEXT_CLSEXC200_00317_SEQ_08,听过报告后，内达尔德对冒险者们再三道谢。继续留在西盖尔德身边也没有什么可以帮上忙的，回到斧术师行会，和威尔恩兹恩商议一下今后的事情。
9,TEXT_CLSEXC200_00317_SEQ_09,威尔恩兹恩想要尊重西盖尔德的意愿。讨伐库加塔的重任势必要由冒险者亲手来完成，为了达成这个目标，继续努力修行。<hex:02100103><hex:02100103>※斧术师的等级达到25级以上时，可以从威尔恩兹恩那里领取下一个斧术师任务。
10,TEXT_CLSEXC200_00317_SEQ_10,
11,TEXT_CLSEXC200_00317_SEQ_11,
12,TEXT_CLSEXC200_00317_SEQ_12,
13,TEXT_CLSEXC200_00317_SEQ_13,
14,TEXT_CLSEXC200_00317_SEQ_14,
15,TEXT_CLSEXC200_00317_SEQ_15,
16,TEXT_CLSEXC200_00317_SEQ_16,
17,TEXT_CLSEXC200_00317_SEQ_17,
18,TEXT_CLSEXC200_00317_SEQ_18,
19,TEXT_CLSEXC200_00317_SEQ_19,
20,TEXT_CLSEXC200_00317_SEQ_20,
21,TEXT_CLSEXC200_00317_SEQ_21,
22,TEXT_CLSEXC200_00317_SEQ_22,
23,TEXT_CLSEXC200_00317_SEQ_23,
24,TEXT_CLSEXC200_00317_TODO_00,和俾斯麦餐厅的索尔克维布对话
25,TEXT_CLSEXC200_00317_TODO_01,和赤血雄鸡农场的内达尔德对话
26,TEXT_CLSEXC200_00317_TODO_02,和索尔克维布对话
27,TEXT_CLSEXC200_00317_TODO_03,和小麦酒港的法尔修缇姆对话
28,TEXT_CLSEXC200_00317_TODO_04,调查西盖尔德留下的线索
29,TEXT_CLSEXC200_00317_TODO_05,和索尔克维布对话
30,TEXT_CLSEXC200_00317_TODO_06,和赤血雄鸡农场的内达尔德对话
31,TEXT_CLSEXC200_00317_TODO_07,和斧术师行会的威尔恩兹恩对话
32,TEXT_CLSEXC200_00317_TODO_08,
33,TEXT_CLSEXC200_00317_TODO_09,
34,TEXT_CLSEXC200_00317_TODO_10,
35,TEXT_CLSEXC200_00317_TODO_11,
36,TEXT_CLSEXC200_00317_TODO_12,
37,TEXT_CLSEXC200_00317_TODO_13,
38,TEXT_CLSEXC200_00317_TODO_14,
39,TEXT_CLSEXC200_00317_TODO_15,
40,TEXT_CLSEXC200_00317_TODO_16,
41,TEXT_CLSEXC200_00317_TODO_17,
42,TEXT_CLSEXC200_00317_TODO_18,
43,TEXT_CLSEXC200_00317_TODO_19,
44,TEXT_CLSEXC200_00317_TODO_20,
45,TEXT_CLSEXC200_00317_TODO_21,
46,TEXT_CLSEXC200_00317_TODO_22,
47,TEXT_CLSEXC200_00317_TODO_23,
48,TEXT_CLSEXC200_00317_WYRNZOEN_000_0,有紧急情况发生了。<hex:02100103>不好意思，我想要你去解决这件事。<hex:02100103>不……<hex:022903EB0203>，这件事只能由你解决。
49,TEXT_CLSEXC200_00317_WYRNZOEN_000_1,你肯定不会忘记那个双亲被库加塔害死了的少年……<hex:02100103>他的祖父联络了我们。
50,TEXT_CLSEXC200_00317_WYRNZOEN_000_2,少年听说了库加塔出现的传闻后，<hex:02100103>就冲出了家门。<hex:02100103>之后就下落不明了。
51,TEXT_CLSEXC200_00317_WYRNZOEN_000_4,你先去找我妹妹索尔克维布，看看她有什么建议吧……<hex:02100103>她也清楚少年的事情，应该会适切地为你指点方向的。<hex:02100103>现在她应该正在俾斯麦餐厅。
52,TEXT_CLSEXC200_00317_SOLKWYB_000_10,你来啦，我也听说了。<hex:02100103>那个小弟弟下落不明了？
53,TEXT_CLSEXC200_00317_SOLKWYB_000_11,这种时候一定不能焦急。<hex:02100103>首先我们需要确切的情报。
54,TEXT_CLSEXC200_00317_SOLKWYB_000_12,<hex:022903EB0203>，你先去一趟赤血雄鸡农场吧。<hex:02100103>从少年的祖父内达尔德先生那里问一下详细的情况。
55,TEXT_CLSEXC200_00317_NEDDARD_000_20,您来啦。<hex:02100103>这次也要给您添麻烦了，真是不好意思。
56,TEXT_CLSEXC200_00317_NEDDARD_000_21,但还是希望您能理解我孙子的心情……<hex:02100103>那孩子对杀害了我儿子儿媳的那魔物的憎恨，<hex:02100103>是非常强烈的啊……
57,TEXT_CLSEXC200_00317_NEDDARD_000_22,那天，您出现在他的面前，<hex:02100103>在他眼里就犹如战争神哈罗妮降临一般。<hex:02100103>肯定给了他很大的希望吧。
58,TEXT_CLSEXC200_00317_NEDDARD_000_23,西盖尔德他毕竟还是个孩子……<hex:02100103>他无法理解库加塔的力量到底有多大，<hex:02100103>只是一厢情愿地以为各位是因为害怕，才不去战斗……
59,TEXT_CLSEXC200_00317_NEDDARD_000_24,当听说那魔物出现在小麦酒港时，<hex:02100103>他终于按捺不住，一个人冲了出去……
60,TEXT_CLSEXC200_00317_NEDDARD_000_25,拜托了……请您一定要把那孩子带回来！<hex:02100103>也请您身边那位也帮帮忙吧！
61,TEXT_CLSEXC200_00317_SOLKWYB_000_110,好了，快问问内达尔德先生吧！
62,TEXT_CLSEXC200_00317_SOLKWYB_000_30,我想你也清楚了，<hex:022903EB0203>！<hex:02100103>不要磨蹭，赶紧去西拉诺西亚的小麦酒港吧！
63,TEXT_CLSEXC200_00317_SOLKWYB_000_31,我认识那里的警备兵法尔修缇姆。<hex:02100103>你去找他问问有没有看见小弟弟吧。
64,TEXT_CLSEXC200_00317_PFARSTYM_000_60,追寻魔兽库加塔的少年？<hex:02100103>这么说来我确实有看到不是本地人的少年。<hex:02100103>他往北方去的时候好像有丢下些什么。
