key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_CLSGLD601_02599_SEQ_00,雕金匠行会的赛伦蒂碧提似乎很慌张。
1,TEXT_CLSGLD601_02599_SEQ_01,前情回顾：<hex:02100103>名门珠宝店艾斯泰姆的销售人员马塞尔介绍给冒险者一份工作。没想到竟是一对夫妇分别进行了委托，他们想在同一天送给对方装有同一首曲子的八音盒。冒险者决定制作一对八音盒。这对八音盒同时打开就会奏出一首崭新的歌曲。冒险者用高超的技术制作了让人惊喜的礼物，作为雕金匠的本领被承认，赢得了客人的信赖。<hex:02100103>　　　　　　　　　　　　*　*　*<hex:02100103>娜娜莫女王委托冒险者成为阿拉米格工匠学校的老师。为了和学徒们碰面，前往中萨纳兰的无刺盆地，和马塞尔谈谈。
2,TEXT_CLSGLD601_02599_SEQ_02,和马塞尔进行了交谈。和无刺盆地的嘉·凯碧卡、维德、哈尔谈谈。
3,TEXT_CLSGLD601_02599_SEQ_03,和学徒们进行了交谈。回到乌尔达哈，和雕金匠行会的杰麦姆谈谈。
4,TEXT_CLSGLD601_02599_SEQ_04,和杰麦姆进行了交谈，她给冒险者介绍了协助进行教学工作的雕金匠艾美洛丝。为了回应娜娜莫女王和学徒们对复兴阿拉米格的期望，继续磨练作为雕金匠的技术。<hex:02100103><hex:02100103>※雕金匠的等级达到63级以上时，可以从雕金匠行会的杰麦姆那里领取下一个雕金匠任务。
5,TEXT_CLSGLD601_02599_SEQ_05,
6,TEXT_CLSGLD601_02599_SEQ_06,
7,TEXT_CLSGLD601_02599_SEQ_07,
8,TEXT_CLSGLD601_02599_SEQ_08,
9,TEXT_CLSGLD601_02599_SEQ_09,
10,TEXT_CLSGLD601_02599_SEQ_10,
11,TEXT_CLSGLD601_02599_SEQ_11,
12,TEXT_CLSGLD601_02599_SEQ_12,
13,TEXT_CLSGLD601_02599_SEQ_13,
14,TEXT_CLSGLD601_02599_SEQ_14,
15,TEXT_CLSGLD601_02599_SEQ_15,
16,TEXT_CLSGLD601_02599_SEQ_16,
17,TEXT_CLSGLD601_02599_SEQ_17,
18,TEXT_CLSGLD601_02599_SEQ_18,
19,TEXT_CLSGLD601_02599_SEQ_19,
20,TEXT_CLSGLD601_02599_SEQ_20,
21,TEXT_CLSGLD601_02599_SEQ_21,
22,TEXT_CLSGLD601_02599_SEQ_22,
23,TEXT_CLSGLD601_02599_SEQ_23,
24,TEXT_CLSGLD601_02599_TODO_00,和无刺盆地的马塞尔对话
25,TEXT_CLSGLD601_02599_TODO_01,和嘉·凯碧卡对话
26,TEXT_CLSGLD601_02599_TODO_02,和维德对话
27,TEXT_CLSGLD601_02599_TODO_03,和哈尔对话
28,TEXT_CLSGLD601_02599_TODO_04,和雕金匠行会的杰麦姆对话
29,TEXT_CLSGLD601_02599_TODO_05,
30,TEXT_CLSGLD601_02599_TODO_06,
31,TEXT_CLSGLD601_02599_TODO_07,
32,TEXT_CLSGLD601_02599_TODO_08,
33,TEXT_CLSGLD601_02599_TODO_09,
34,TEXT_CLSGLD601_02599_TODO_10,
35,TEXT_CLSGLD601_02599_TODO_11,
36,TEXT_CLSGLD601_02599_TODO_12,
37,TEXT_CLSGLD601_02599_TODO_13,
38,TEXT_CLSGLD601_02599_TODO_14,
39,TEXT_CLSGLD601_02599_TODO_15,
40,TEXT_CLSGLD601_02599_TODO_16,
41,TEXT_CLSGLD601_02599_TODO_17,
42,TEXT_CLSGLD601_02599_TODO_18,
43,TEXT_CLSGLD601_02599_TODO_19,
44,TEXT_CLSGLD601_02599_TODO_20,
45,TEXT_CLSGLD601_02599_TODO_21,
46,TEXT_CLSGLD601_02599_TODO_22,
47,TEXT_CLSGLD601_02599_TODO_23,
48,TEXT_CLSGLD601_02599_SERENDIPITY_000_030,啊，<hex:022903EB0203>！<hex:02100103>不好了，出大事了！<hex:02100103>我收到消息说娜娜莫陛下马上要来这里！
49,TEXT_CLSGLD601_02599_SERENDIPITY_000_031,我难道又做错了什么吗？！<hex:02100103>不……如果这样的话，应该会传唤我去见陛下才对？！
50,TEXT_CLSGLD601_02599_SERENDIPITY_000_050,你好，这位小姐。<hex:02100103>我们马上要接待一位重要的客人，如果你要参观的话……
51,TEXT_CLSGLD601_02599_NANAMOULNAMO_000_051,(-娜娜莫·乌尔·娜莫-)朕就是乌尔达哈第十七代国王娜娜莫·乌尔·娜莫。<hex:02100103>由于这次是微服私访，为了避人耳目只好穿成这样打扰了。
52,TEXT_CLSGLD601_02599_SERENDIPITY_100_051,哇哇，娜娜莫陛下？！<hex:02100103>您怎么这就……不，您来得真是早！
53,TEXT_CLSGLD601_02599_NANAMOULNAMO_200_051,(-娜娜莫·乌尔·娜莫-)免礼。<hex:02100103>朕也很惊讶。<hex:02100103>没想到<hex:022903EB0203>也在这里。
54,TEXT_CLSGLD601_02599_NANAMOULNAMO_000_052,(-娜娜莫·乌尔·娜莫-)朕本想让行会会长转交给你一件工作，<hex:02100103>不过既然你就在这里，那就直接跟你说吧。
55,TEXT_CLSGLD601_02599_NANAMOULNAMO_000_053,(-娜娜莫·乌尔·娜莫-)其实是这样的，<hex:02100103>朕为了让阿拉米格人民的生活得到改善，<hex:02100103>决定设立一个工匠学校。
56,TEXT_CLSGLD601_02599_NANAMOULNAMO_000_054,(-娜娜莫·乌尔·娜莫-)<hex:022903EB0203>，我希望你来当学校的老师！
57,TEXT_CLSGLD601_02599_PAPASHAN_000_055,此事过于突然，吓到你了吧？<hex:02100103>其实娜娜莫陛下刚刚也前往难民街进行了探访，<hex:02100103>难民们穷困潦倒食不果腹的生活，陛下都看在眼里。
58,TEXT_CLSGLD601_02599_NANAMOULNAMO_000_056,(-娜娜莫·乌尔·娜莫-)难民至今还在过这种绝望的生活，都是因为朕的无能。<hex:02100103>让泰勒吉·阿代勒吉在暗地里作乱，害你吃了那么多苦头，<hex:02100103>也是因为朕太没用……
59,TEXT_CLSGLD601_02599_NANAMOULNAMO_000_060,(-娜娜莫·乌尔·娜莫-)如果难民的生活无法步入正轨，那么乌尔达哈也得不到安宁。<hex:02100103>特别是现在，阿拉米格解放运动愈演愈烈……<hex:02100103>假如有一天真的解放了阿拉米格，大多数难民应该会想要返回故乡。
60,TEXT_CLSGLD601_02599_NANAMOULNAMO_000_065,(-娜娜莫·乌尔·娜莫-)如果难民的生活无法步入正轨，那么乌尔达哈也得不到安宁。<hex:02100103>特别是现在，阿拉米格已经得到了解放……<hex:02100103>大多数难民都在期盼着返回故乡。
61,TEXT_CLSGLD601_02599_NANAMOULNAMO_000_070,(-娜娜莫·乌尔·娜莫-)但是帝国占领阿拉米格的时间太长了。<hex:02100103>土地已经荒芜，重返故乡的难民想必无法仅靠农业复兴祖国。<hex:02100103>所以我们必须让难民学习技术，为以后回国发展做好准备。
